Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Sprint 1/cierre de sesion/android.widget.Button - cierresesionSi""), 0)",,,,2022-05-02 13:48:50,2022-05-02 13:48:51,"0,291s",PASSED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/16 Cierre de sesión del cliente desde la pantalla Resumen de Saldo,,"l back nativo del sistema operativo muestra un alert con los siguientes elementos:
1- Mensaje con el texto “¿Estás seguro de querer salir?”.
2- Botón No.
3- Botón Sí.

Al seleccionar el botón No, cierra el alert y mantiene al usuario en la Pantalla Resumen de saldo.

Al seleccionar el botón Sí, se cierra la aplicación móvil y se muestra al usuario la Pantalla Cierre de sesión.

Cierre de Sesion por inactividad",TET-948,2022-05-02 13:48:51,2022-05-02 13:49:40,"49,259s",PASSED
"startApplication(URL, false)",,,,2022-05-02 13:48:51,2022-05-02 13:49:03,"12,431s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-02 13:49:03,2022-05-02 13:49:13,"10,016s",PASSED
"clearText(findTestObject(""Sprint 1/Login/android.widget.EditText - Numero de celular login""), 0)",,,,2022-05-02 13:49:13,2022-05-02 13:49:14,"0,648s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - Ejemplo 0981123456""), Numerocelular, 0)",,,,2022-05-02 13:49:14,2022-05-02 13:49:16,"2,056s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - tipear contrasea""), Contrasena, 0)",,,,2022-05-02 13:49:16,2022-05-02 13:49:18,"1,445s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.Button - Ingresar""), 0)",,,,2022-05-02 13:49:18,2022-05-02 13:49:19,"0,930s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Menu hamburguesa Inferior""), 0)",,,,2022-05-02 13:49:19,2022-05-02 13:49:36,"17,013s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Icono salir superior""), 0)",,,,2022-05-02 13:49:36,2022-05-02 13:49:39,"3,169s",PASSED
"tap(findTestObject(""Sprint 1/cierre de sesion/android.widget.Button - cierresesionSi""), 0)",,,,2022-05-02 13:49:39,2022-05-02 13:49:40,"1,204s",PASSED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/18 Validaciones Funcionales - Intentar iniciar sesión con falla de conexión,,"n caso de falla de conexión, al seleccionar el botón Ingresar, se mostrará un alert nativo del SO con los siguientes elementos:
1- Título “Mensaje”.
2- Texto: “Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo.”.
3- Botón Aceptar.",TET-906,2022-05-02 13:49:40,2022-05-02 13:50:38,"57,876s",FAILED
"startApplication(URL, false)",,,,2022-05-02 13:49:40,2022-05-02 13:49:52,"11,856s",PASSED
"delay(10, STOP_ON_FAILURE)",,,,2022-05-02 13:49:52,2022-05-02 13:50:02,"10,008s",PASSED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-02 13:50:02,2022-05-02 13:50:03,"0,425s",PASSED
"clearText(findTestObject(""Sprint 1/Login/android.widget.EditText - Numero de celular login""), 0)",,,,2022-05-02 13:50:03,2022-05-02 13:50:03,"0,614s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - Ejemplo 0981123456""), Numerocelular, 0)",,,,2022-05-02 13:50:03,2022-05-02 13:50:05,"2,087s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - tipear contrasea""), Contrasena, 0)",,,,2022-05-02 13:50:05,2022-05-02 13:50:07,"1,498s",PASSED
"tap(findTestObject(""Sprint 1/Login/android.widget.Button - Ingresar""), 0)",,,,2022-05-02 13:50:07,2022-05-02 13:50:08,"0,924s",PASSED
"Mensajefallaconexion = getText(findTestObject(""Sprint 1/falla de conexion dashboard/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-02 13:50:08,2022-05-02 13:50:38,"30,109s",FAILED
"verifyEqual(Mensajefallaconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."", CONTINUE_ON_FAILURE)",,,,2022-05-02 13:50:38,2022-05-02 13:50:38,"0,003s",FAILED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/17 Cierre de Sesión - Desde la pantalla Resumen -por Tiempo de Inactividad,,"El tiempo de inactividad para cerrar la sesión es de cinco (05) minutos.

 Al cumplirse el tiempo de inactividad, la App cierra la sesión del usuario y muestra la Pantalla Cierre de sesión.",TET-945,2022-05-02 13:50:38,2022-05-02 13:57:09,"6m - 31,235s",FAILED
"startApplication(URL, true)",,,,2022-05-02 13:50:38,2022-05-02 13:51:24,"45,969s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-02 13:51:24,2022-05-02 13:51:34,"10,004s",PASSED
"clearText(findTestObject(""Sprint 1/Login/android.widget.EditText - Numero de celular login""), 0)",,,,2022-05-02 13:51:34,2022-05-02 13:51:35,"0,606s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - Ejemplo 0981123456""), Numerocelular, 0)",,,,2022-05-02 13:51:35,2022-05-02 13:51:37,"2,073s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - tipear contrasea""), Contrasena, 0)",,,,2022-05-02 13:51:37,2022-05-02 13:51:38,"1,445s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.Button - Ingresar""), 0)",,,,2022-05-02 13:51:38,2022-05-02 13:51:40,"1,673s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Menu hamburguesa Inferior""), 0)",,,,2022-05-02 13:51:40,2022-05-02 13:51:58,"18,280s",PASSED
"delay(300, CONTINUE_ON_FAILURE)",,,,2022-05-02 13:51:58,2022-05-02 13:56:58,"5m - 0,008s",PASSED
"MensajeInactividad = getText(findTestObject(""Sprint 1/cierre de sesion/android.widget.TextView - Sesin cerrada por inactividad. Ingres de nuevo""), 0)",,,,2022-05-02 13:56:58,2022-05-02 13:57:09,"10,844s",PASSED
"verifyEqual(MensajeInactividad, ""Sesión cerrada por inactividad. Ingresá de nuevo."")",,,,2022-05-02 13:57:09,2022-05-02 13:57:09,"0,003s",FAILED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/19 Estructura de pantalla - Pantalla Cierre de sesión,,"a pantalla cuenta con los siguientes elementos:

 Encabezado de la pantalla con banner principal (logotipo del banco).

Icono de confirmación en color verde.

 Texto informativo 1.

  Texto informativo 2.

 Ingresar (Botón).",TET-901,2022-05-02 13:57:09,2022-05-02 13:58:00,"51,252s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-02 13:57:09,2022-05-02 13:57:36,"27,091s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Menu hamburguesa Inferior""), 0)",,,,2022-05-02 13:57:36,2022-05-02 13:57:58,"21,686s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Icono salir superior""), 0)",,,,2022-05-02 13:57:58,2022-05-02 13:58:00,"1,936s",PASSED
"mensajecierresesion = getText(findTestObject(""Sprint 1/cierre de sesion/android.widget.TextView - Ests seguro de querer salir""), 0)",,,,2022-05-02 13:58:00,2022-05-02 13:58:00,"0,230s",PASSED
"verifyEqual(mensajecierresesion, ""¿Estás seguro de querer salir?"")",,,,2022-05-02 13:58:00,2022-05-02 13:58:00,"0,001s",PASSED
